,min_01,max_01,mean_01,std_01,min_02,max_02,mean_02,std_02,min_03,max_03,mean_03,std_03,min_04,max_04,mean_04,std_04,min_05,max_05,mean_05,std_05,min_06,max_06,mean_06,std_06,min_07,max_07,mean_07,std_07,min_08,max_08,mean_08,std_08,min_09,max_09,mean_09,std_09,min_10,max_10,mean_10,std_10,min_11,max_11,mean_11,std_11,min_12,max_12,mean_12,std_12,y
3608,20037,21987,20733.664310954064,450.0980541366508,14467,19726,15677.632508833922,878.5578887530247,11092,15319,12589.996466431096,761.7931213294253,6537,10273,7966.6077738515905,826.4325296219322,10797,14582,12251.77738515901,694.2237777711482,25002,34242,29329.773851590107,1997.7582856637507,30670,42368,36246.494699646646,2512.419731497053,25968,41647,35877.74204946996,3150.1602327128394,8208,9109,8600.08480565371,189.42076449943076,180,213,193.18021201413427,8.306795971914058,14401,24084,18054.706713780917,1603.679676272416,5800,11305,7511.734982332156,1043.4854700627445,0
2251,19464,19644,19530.336461126004,38.49512604950818,13926,15859,14421.41018766756,254.87577924407233,10699,14926,11639.939678284183,589.2053633227223,6078,11256,6782.9906166219835,504.6608301931657,10289,17055,11618.8418230563,1134.6297002764784,25870,42893,33744.90348525469,4356.170760938981,32276,54312,42771.245308310994,5812.324680409214,28639,57507,42036.667560321715,6517.124447053675,8225,11239,9525.745308310992,945.1961536698636,164,246,213.13941018766755,16.755276122353333,12583,28475,17316.485254691688,3054.639152007694,4538,12190,6337.340482573726,1251.1613647916163,0
3299,19710,21446,20384.362589928056,456.29462687407965,14303,17170,15238.933812949641,521.2129060767787,10895,15892,12639.218705035972,1027.3291828863005,6914,13254,8877.18273381295,1437.9651799312403,10060,21921,14488.31510791367,2715.50328628586,24625,39960,31366.74676258993,3653.6049093617853,29425,48430,38518.307913669065,4439.203117306074,26116,52215,37572.28057553957,5714.547695022541,7651,12124,9626.884892086331,1265.497947203419,197,246,224.463309352518,12.692648661937357,13795,31146,20328.8,4591.477279425655,5423,14582,8754.943884892087,2396.529493387977,1
3467,19595,20299,19929.76023391813,178.00584516747037,13664,15827,14559.214424951268,381.0091770657172,10207,14549,11662.230019493178,895.940079164676,5996,10158,7164.970760233919,774.3219338458033,8667,17776,12062.463937621833,1862.9367850449928,18317,36126,24836.799220272904,3688.528928657501,20185,45170,29776.619883040934,4673.314821495898,17465,44105,27376.27485380117,5221.442677833941,7373,10027,8532.204678362574,743.298018604613,180,246,201.6588693957115,20.30946265132762,10830,28344,16468.53216374269,3870.1069726765495,4473,13451,7124.442495126706,1928.6075497625693,1
2553,19480,20332,19683.558359621453,165.66641228330909,13451,15630,14518.644321766562,309.7044416191176,9453,14647,11677.933753943218,699.6328512343359,5226,8896,6722.91167192429,450.7361924968331,8438,15728,11585.960567823344,1180.465966260244,20988,41582,32538.013406940063,3799.1593419671435,25100,53395,40892.21845425868,5032.1660656905815,18792,54034,39821.130126182965,6264.800082001981,7291,10076,8814.824132492113,601.9999788962823,164,229,200.3225552050473,13.680821816853395,11518,28409,17824.309936908518,2751.1225611317527,4129,12960,6633.310725552051,1352.2341833907278,0
3097,19415,19677,19509.76767676768,71.83958396243342,13795,15139,14447.198653198653,218.0839834480514,10125,12665,11401.306397306398,489.0262609497249,5898,7291,6581.420875420876,259.82907092202623,9404,12386,10919.875420875422,646.5853390246781,25739,38682,32020.22558922559,2906.8756770172945,32686,52133,41250.3164983165,3949.018944037561,27410,57278,41004.6835016835,5909.294546264296,7733,9503,8757.922558922559,341.72965282375065,164,229,188.53535353535352,19.086360422247665,11616,21070,16131.228956228957,1868.4248992519613,4374,7438,5906.225589225589,641.5001407567911,0
2807,19284,20611,19551.807989105764,270.4769276617942,13467,16810,14364.361552428507,530.981526121135,9519,13762,11049.380163413527,688.229571002799,5407,11501,6731.926236949615,1059.3069826462993,7979,14926,10190.449387199274,1198.978361843223,15859,33619,22044.922832501135,2498.850076423172,18677,41713,26794.98025419882,3371.408293549772,14401,43564,25881.69836586473,4107.853547433846,5734,9519,6629.685882886973,669.7655549570167,164,246,208.73241034952338,18.716774233872755,7635,28852,12406.582841579664,4297.5955111338635,3064,16646,5371.3506581933725,2684.6364033279783,1
162,19284,19448,19401.31868131868,39.01454480002794,13533,14827,14219.293956043955,219.36187139703938,9732,12108,11279.810439560439,405.648815257221,5439,7012,6417.142857142857,284.724363390842,8716,11518,10526.302197802197,688.8420901483917,19710,31326,26315.464285714286,2749.112578361372,23707,37879,31959.95879120879,3603.0607091161482,18890,41123,31468.532967032967,3953.0340060906105,6783,8323,7571.684065934066,474.31843139550267,180,229,203.18956043956044,16.156677958786254,9404,15008,12961.453296703297,1469.7829698931857,3670,5685,5058.758241758242,518.0702430344631,1
3697,19693,21233,20235.367213114754,490.6502706667428,14336,18333,15252.908196721311,865.9133478578486,10764,15810,12582.865573770492,1266.0063883615328,6554,14532,8408.35737704918,1794.646929106251,10469,17858,13266.750819672132,2039.0158644027792,25690,35127,31062.724590163936,2179.376488413093,31637,43351,38482.21639344262,2422.293542416545,27574,46989,37816.07213114754,4036.942468398299,8520,8978,8755.314754098361,98.88990042096007,180,246,219.35409836065574,15.763181564630457,14844,37240,20862.104918032786,5586.99874933383,5931,19611,9172.859016393442,3372.030858102054,1
2185,19333,19464,19401.00487804878,25.478158520004808,13828,14713,14328.546341463414,181.31049785645774,10420,12026,11436.248780487806,332.7139129407823,5603,6979,6493.985365853659,234.46334110565587,9732,11895,11085.90243902439,446.95375462629124,26738,37568,34607.12195121951,2211.9892470422046,36503,48463,44579.58536585366,3138.358708652675,30556,52756,44129.04390243902,4150.563193406748,8503,9879,9251.575609756097,305.0656712830205,180,229,204.6390243902439,15.550905832745478,13812,18628,16885.341463414636,1193.8531635363133,5046,6832,6027.8536585365855,427.30956168918726,0
367,19136,19333,19216.296195652172,37.49132923938058,13467,14483,13939.614130434782,196.36400874591453,9322,11583,10512.733695652174,404.5295439248922,5210,6717,5934.103260869565,249.78619159414288,8634,11026,9554.021739130434,569.6396167803563,20480,31948,25720.130434782608,2465.1522815092467,26050,44285,32648.404891304348,3125.355149676035,22315,48135,31314.241847826088,4164.426214937876,7684,9126,8443.671195652174,327.6999522971081,164,229,185.54076086956522,12.850878478996954,8618,16138,12140.45652173913,1619.5110770057806,3129,5783,4401.307065217391,596.1847181964264,1
3948,19497,20201,19819.66459627329,147.83587273836912,13631,16417,14921.27784679089,345.0684527552107,9634,15204,13190.231469979297,771.399838482536,5620,10191,7817.751138716356,763.8603829574567,9322,17678,15034.387163561076,1514.4660551821537,19661,43532,36490.766873706,3687.4610787572865,21594,54410,44537.90476190476,4764.010059045797,16072,56622,43805.2,5410.597457218378,7569,10764,9771.362732919255,562.581712397961,180,246,209.55569358178053,16.427168568230126,10748,27459,21948.63271221532,2842.9796301266397,3981,12190,8710.054244306419,1304.6823783759473,0
3653,20021,21708,20887.083550913838,503.6222975670479,14074,18333,16276.932114882506,1106.3741927573344,10486,16580,13780.6318537859,1459.9586916894752,6406,14500,10691.417754569191,2374.311808034814,10862,20922,15990.720626631854,2661.7927433657555,21905,35930,29354.718015665796,3051.23867307477,24412,43122,35067.83550913838,4015.0365447865447,20037,46137,34426.17232375979,5435.818325078103,8257,9535,8840.809399477806,333.1700695802824,229,262,242.73890339425589,8.903293951335025,16384,39665,29801.01044386423,7155.503717895058,7242,22184,15031.655352480419,4751.469018547916,0
1438,19366,19792,19494.892215568863,97.79436019275558,13877,15335,14306.023952095808,222.1241884958049,9830,13271,11198.335329341317,534.2651409624682,5718,8175,6474.697604790419,375.86848117920664,9208,14106,10708.245508982036,792.4228364335468,18940,30081,24432.919161676647,1804.643394383033,21463,36798,29378.473053892216,2654.292533626301,17793,38420,28173.84131736527,3660.6030566414706,7111,8241,7327.862275449102,210.1864133033753,180,229,194.47305389221557,10.451951295491343,10699,19366,13452.131736526946,1665.0744909732414,4260,8339,5406.571856287425,799.386759300189,1
3908,19333,19628,19465.593984962405,60.86527582309163,13599,15122,14270.961425302386,186.47939837342227,9978,12386,11097.2873488068,353.0967547503564,5439,7225,6361.730304020922,242.95083529186545,8388,12337,10043.465184700883,563.5760270175522,17744,31457,24174.48349133704,2003.346933728686,21004,39042,29733.905851585485,2577.755289222866,18612,39976,28814.719516181758,3012.9534186828964,5718,7356,6631.492317750899,303.3814909512503,180,262,204.6198103955541,17.087192884443112,7111,16023,10605.925138934292,1201.4702935359524,2884,6668,4081.903563255966,488.4970306838889,1
1007,19136,19497,19302.602941176472,59.97712473602635,13222,14975,14161.301030668677,212.29639346127675,9109,12796,11212.843262946204,461.5554626931547,5128,7324,6366.469331322272,281.4594451167971,7635,12878,10957.451608848667,782.1401670231277,20316,41549,34638.5754147813,3503.6328500260543,27131,55164,44945.029411764706,4650.007276887078,21414,56688,44187.285947712415,5307.154206000907,8192,11731,10487.454876822523,735.3381425312676,131,246,199.28205128205127,20.22301837541947,10158,23429,17648.818250377073,2253.9506778139253,3473,8503,6221.954751131222,785.9084905823532,0
3621,19579,23724,20586.36727272727,1177.082902626743,14024,20971,14802.694545454546,1098.3281780494938,10469,20414,11987.403636363637,1636.7306128058665,5947,18202,7512.992727272727,2178.1800025671596,9961,19398,11711.581818181818,1909.936907962327,21987,35667,26277.985454545455,3012.4128184694973,25247,42942,32129.53090909091,4009.9552554689194,24068,43056,30203.37818181818,3878.2681386361533,7078,9994,7991.243636363636,744.6439800367413,164,229,197.99272727272728,22.601688227736478,10649,28983,14265.945454545454,3987.4765810343665,4194,16204,6475.465454545454,2982.3315018603193,1
2667,19235,19939,19428.912065439672,143.7842331282512,13484,15941,14221.258691206544,240.31071588291178,9421,14156,10967.058623040219,523.8071097063126,5308,9666,6406.832310838446,403.722784097916,8044,16417,10180.291070211315,1033.4828504247332,15466,38715,25627.389229720517,3549.0031638793325,17367,47988,31676.840149965916,4644.631994612904,13680,48103,30605.518404907976,5324.203441627151,6439,11092,7620.171438309475,721.0761665908826,147,246,194.78493524199047,17.6259253010743,7012,27148,12872.515337423312,2591.362440787892,2998,11780,4949.1359918200405,1085.028560802469,0
3058,19693,20021,19876.536082474227,75.59655011160696,14385,15663,14951.964948453608,284.3580377213732,11256,14303,12892.352577319587,699.9057590601196,6832,10027,8079.6762886597935,720.0824869377627,11927,16204,14451.482474226805,1153.153466687797,30965,40615,35332.58969072165,1899.7340819603567,36929,50822,43501.224742268045,2518.56723158354,35012,53100,42976.746391752575,2983.286974250785,8946,10879,10062.084536082475,511.717064087561,180,246,207.8639175257732,18.136311958529923,17842,24379,21790.95463917526,1492.463138781929,6619,10944,8738.327835051547,915.1618175590552,0
3820,19464,19595,19552.363431151243,35.46570172804164,13844,14975,14276.668171557561,209.96368718193037,9994,12009,10895.959367945823,387.0139878498891,5751,7160,6326.397291196388,282.4400376913341,8585,11272,9810.225733634312,546.3462454567502,19923,35094,24084.076749435666,2558.387043625316,24592,44367,29908.162528216704,3630.4104999247415,20529,47316,28886.047404063207,4151.4698090713555,6439,8700,7231.990970654628,508.38389975954567,180,246,199.6546275395034,16.546818317091514,9322,17940,11616.99322799097,1642.6581435216037,3457,6652,4449.024830699775,545.7786384446842,1
2818,19382,20185,19746.418032786885,218.00290794285272,13828,15925,14583.006147540984,338.3503222046319,9847,14598,11558.815573770491,699.802245780964,5882,9617,7080.018442622951,611.2905101296958,9093,16613,11473.965163934427,1340.7783129369993,20267,36995,29067.118852459018,3107.1520956834665,26034,45449,36366.04098360656,4085.636006326212,19546,45580,35306.95491803279,5004.6006921763055,6570,11010,8862.131147540984,1135.3220110902,197,229,213.0327868852459,9.075217945474412,9961,27492,15884.102459016394,3124.465612957091,3637,12321,6310.081967213115,1630.9315468450816,0
734,19120,19349,19270.116788321167,70.75887560777346,13451,14729,14086.616788321167,240.34931059816583,9535,12992,11095.242700729927,719.7462355935598,5374,7291,6207.430656934306,411.4016551180549,8290,13484,10511.728102189782,1296.473458230595,19448,34095,26610.00182481752,3565.8337199888906,24838,41860,32846.675182481755,4248.303332044797,18907,43548,31944.014598540147,5249.600782854724,7274,9421,7962.481751824817,545.832500205093,180,262,231.21350364963504,21.671738975130516,8323,17531,12420.197080291971,2315.9143591298,3064,6881,4758.899635036496,946.3581225578685,1
2710,19693,21135,20145.057034220532,332.49356404467153,14287,15958,15053.058935361216,328.3824429624928,11059,14024,12246.67680608365,584.6265049572626,6504,10862,8052.057034220532,777.2458227552231,10649,18694,12983.942965779468,1486.3354650339943,23724,39108,30378.923954372625,2732.9011934902733,29376,49610,37662.91254752852,3685.844203225487,27770,51429,36627.425855513306,4135.358302968711,7422,11157,9164.570342205323,801.3384892350676,164,229,207.5912547528517,14.27281175731733,14221,25067,18683.61216730038,2289.98793431748,5652,11403,7841.9372623574145,1255.538718339781,1
3519,19480,19939,19604.27391304348,91.98505888784946,13877,15286,14528.882608695652,215.35080073847405,10076,13205,11552.421739130436,505.7883246798829,6013,7815,6845.528985507246,292.86423604469576,9322,13992,11247.69420289855,827.1951616599556,21266,37879,30279.31304347826,3493.7736664584563,24215,47087,37785.16086956522,4475.748010861389,19923,50659,36943.771014492755,5597.784310095222,6914,9863,8109.173913043478,656.4796553360928,180,213,192.77391304347827,10.625695573806976,10977,21659,15496.655072463767,1740.8620669362228,4030,8323,5858.75652173913,649.6067027475689,0
3941,19841,20201,20043.160714285714,88.31415507858804,14516,16154,15210.002551020409,305.3433873152746,11469,14876,12934.313775510203,665.022437870678,6668,10191,8305.214285714286,655.9749131900502,10731,16269,14174.198979591836,1119.30652328135,23625,38911,30073.41581632653,2920.037238205182,29016,47316,36032.07653061225,3748.754281426086,26411,47644,34733.0918367347,4416.439977311893,8208,9617,8920.920918367347,315.99319672858223,180,229,204.8469387755102,15.235801045105816,15794,27590,21892.831632653062,2241.6777898460723,6291,12812,9771.479591836734,1237.8681578076557,1
1333,19300,19448,19381.03076923077,42.07962022012345,13762,14795,14280.16923076923,207.17885021481166,10240,12386,11270.267692307692,476.7464596642191,5702,7799,6632.932307692307,373.8327331050993,8896,12517,10518.313846153846,825.6034212579907,21020,27689,24743.766153846154,1557.6172455958217,26673,33865,30159.32923076923,1732.7855935301293,25133,34815,29576.009230769232,2448.924950304212,7225,8995,7620.3569230769235,384.60095842483514,180,213,200.30461538461537,8.131390850264383,8978,15368,11853.713846153847,1421.198355005318,3326,6586,4743.184615384615,705.3527015681357,1
1934,19726,20578,20088.686682063126,182.81003378465778,14270,16122,15254.724403387221,337.57371770565027,11338,14467,12910.114703618168,616.998571963792,6717,10305,8495.752886836028,736.4668518837334,11551,17547,14293.886066204774,1467.9704672229607,25362,36241,30736.80754426482,2224.62148978529,30359,43482,36992.19553502694,2625.2154640607555,28934,44711,36468.16859122402,3072.258950316065,7422,10813,9130.431870669747,775.7588684351451,180,246,204.67744418783678,14.892321985837935,14336,27246,20389.140107775213,3158.7288146956516,5947,12517,8933.477290223249,1544.2027517880426,1
317,19235,19333,19299.1431670282,31.16628660544171,13418,14647,13934.017353579176,240.14957315446543,9437,11419,10386.095444685467,470.57364217775506,5226,6603,5927.548806941431,296.55619957283676,7700,10617,9036.780911062906,670.1222941324315,17563,31801,23972.19305856833,3679.330877291943,21971,42745,30347.219088937094,5336.887020051886,17842,51199,29083.503253796094,6705.441030114336,6963,8913,7806.9088937093275,485.42824122926856,180,213,187.2885032537961,10.797950021082638,8372,14958,11481.130151843818,1786.0676435432463,2818,5407,4185.09327548807,641.3437746533978,1
3449,19448,20562,19699.07514450867,284.93125449277903,13533,15696,14479.267052023122,322.82241455973355,9683,13386,11357.690173410405,683.7934253238728,5489,9978,6888.921387283237,667.5014205387108,8454,16122,10894.802312138729,1236.3206999230572,16204,30457,22964.09710982659,2643.942991664313,19710,40238,27617.805780346822,3465.055884304591,15401,37879,26535.946820809248,4314.392575623357,5259,9912,6866.449710982659,1052.8027619471277,131,246,199.20115606936417,25.015625148168436,8749,26083,13323.056647398844,2578.372499226586,3719,12402,5677.18612716763,1313.622540621738,1
3607,20005,33161,25485.805369127516,4341.695166463747,14401,41402,24121.96476510067,7313.657291231981,11288,39714,21255.629194630874,7771.894060675026,6619,39501,17840.760067114094,9105.094249176773,10273,42057,21986.10234899329,8969.003923726423,24019,56557,37643.6677852349,8460.866905484208,30359,63749,44542.44630872483,8699.416207875991,29278,62996,44375.39932885906,8362.112118687653,8307,13943,10489.884228187919,1822.199083990978,180,246,221.53691275167785,20.690520310938393,13107,55688,29303.340604026846,11446.792418588597,4948,39731,16441.954697986577,9462.355450100948,1
3142,19169,23003,19869.81040086674,964.2796248087997,13648,20054,14894.661971830987,1468.8914392044633,9437,17481,11861.486457204766,1688.5999247713878,5390,18481,7815.6679306608885,3196.410405893521,7995,20938,11857.727789815817,3073.015178004166,17088,35864,27935.78412784399,2949.0765424329625,21397,43761,34521.894095341275,3972.431480896829,13762,46792,33597.89382448537,4412.330108950588,6144,9830,8014.297399783315,662.887437244774,147,262,189.77437703141928,19.148936249780316,7340,45203,18129.47264355363,9560.633172426516,2818,26755,7942.750812567714,6388.837618205296,0
1476,19316,19595,19415.702702702703,53.93229290926323,13812,15368,14333.456279809221,263.54665526902306,10256,13189,11360.244833068362,491.5788946762349,5898,8061,6520.276629570747,387.9432986498627,9109,13467,10870.558028616852,795.0706472214034,22724,34095,28379.295707472178,2452.072998274867,28164,42008,35340.17329093799,3241.102522995045,25018,43319,34356.81875993641,4090.5437558281187,7668,8601,8252.756756756757,212.3164456799674,147,197,184.8585055643879,11.425879683529706,11616,17842,14057.848966613672,1406.615444599347,4063,7324,5324.351351351352,593.4661802300702,1
1248,19284,19562,19341.876543209877,50.97654573635895,13451,15221,14060.04475308642,209.0940249475489,9666,12927,10778.406635802468,405.7196972844776,5357,8831,6190.922067901234,285.91607312467136,8536,14041,9731.11574074074,524.7590677603138,18071,33357,23228.574074074073,1965.6924291441205,23216,41795,28781.712962962964,2586.6104893226457,18415,42352,27773.15509259259,3337.6479270664886,6554,8782,7157.048611111111,442.39035917393846,180,213,187.5023148148148,9.614562364270522,8946,21676,11310.165895061727,1358.837167786882,3359,8978,4391.489969135802,556.2345918726002,1
2890,19136,19316,19235.351535836176,39.02856769148066,13484,14795,14089.91353811149,222.21764543828886,9175,12009,10735.981797497156,463.99606931757677,5357,6914,6196.0250284414105,295.1534789992928,7651,11370,9754.773606370876,606.2472264671956,17891,31768,24920.377701934016,2415.7120207588614,23642,40009,30859.13765642776,3130.959653694752,17203,43040,30010.78156996587,4347.997162145653,7127,8044,7574.5972696245735,182.84860555189368,164,197,187.41865756541523,10.378937169306996,9191,16220,12307.658703071673,1428.6483232103492,3408,6062,4533.662116040956,549.4531345259085,1
1618,19251,19661,19396.84249084249,93.51355364157018,13697,14975,14225.860805860806,238.0233521235409,10256,13582,11332.212454212455,577.0377673080313,5833,8159,6613.479853479854,401.4782398420183,8716,15237,11329.692307692309,1212.8420081887316,25411,41811,33809.018315018315,3380.3376898026704,32063,51805,43857.22344322344,4372.3940874880245,29982,55361,42925.13553113553,4754.147561121064,9257,11616,10252.644688644688,547.5445573211456,180,197,195.5054945054945,4.8138390847104855,12108,22577,17369.945054945056,2428.2653180524776,4374,8716,6281.457875457875,941.1368072622411,0
702,19169,19448,19348.58768406961,66.36763261984593,13402,15352,14235.424364123159,293.8542893036147,9159,13336,11206.546184738956,731.6456000083293,5194,7586,6333.1954484605085,415.593615002311,8094,13386,10707.661311914324,1008.3457095804675,21610,44859,33490.24899598394,5102.813945025416,27983,60538,43495.985274431056,7183.862379239511,21201,65076,42786.06024096385,9135.391799536736,7831,11567,10064.010709504686,784.9772291092135,180,213,190.59036144578315,9.984368680174331,10879,22020,16967.20348058902,2563.3117277229203,3670,8110,6066.499330655957,914.1764442845224,0
306,19316,19333,19324.5,8.5,14172,14713,14503.0,167.59176590751707,11518,12304,11929.0,243.54137225531107,6668,7012,6851.5,113.70773940238193,11174,12583,12061.8,416.0006730763786,30654,34553,32993.6,1116.4594215644383,37978,43663,41359.1,1744.6189526655958,38371,46612,41750.8,2346.6519469235313,7979,8143,8039.4,55.4259866849477,147,164,160.6,6.8,15286,16859,16287.0,465.89719896131595,5800,6406,6207.8,180.7201150951382,0
1705,19398,19546,19481.232558139534,34.511432018500045,13615,15171,14321.511627906977,318.34670087471466,10092,13648,11613.011627906977,851.0634044943085,5702,8159,6749.918604651163,570.9920623224655,9896,15565,11888.151162790698,1435.9079253813827,24559,39419,30925.04651162791,3740.6672763365727,30949,49397,39222.93023255814,4608.152090893585,23363,50822,37507.40697674418,6665.257468775502,9044,10207,9621.046511627907,277.1890844429897,164,197,185.36046511627907,8.641318792947128,11927,22347,15245.46511627907,2585.961270136038,4030,8536,5562.988372093023,1041.258713849309,0
335,19169,19431,19288.071241830065,51.346122895174425,13173,14827,14019.598692810458,233.6753398258697,8896,12468,10766.37908496732,495.8815060670174,5112,7160,6126.695424836601,312.97235158218825,7963,12370,9759.243790849674,718.3618355957751,19005,37814,26481.143790849674,3420.3652725439783,23560,47709,33199.73790849673,4450.1616645306685,17842,52510,32088.850326797387,5415.20352369956,7389,10322,8398.918954248365,582.2600456427074,147,229,200.25686274509803,22.238664630249648,9208,18874,12915.607189542483,1901.23461726399,3375,6783,4773.851633986928,673.7762158896953,1
865,19316,19644,19433.74939759036,77.76684239922267,13599,14893,14296.322891566266,213.86602456661507,9699,12648,11215.192771084337,460.07991076017674,5587,7717,6385.310843373494,289.5706955369389,9060,13975,10677.47469879518,764.0631991212607,23396,40763,31464.607228915662,3337.774586142622,28262,49184,40080.624096385545,4175.7850027051145,24510,58211,39458.92289156627,5602.405447131999,7668,10338,9055.833734939759,642.3675927093136,180,229,192.75903614457832,11.740969728064206,12435,23330,16219.098795180724,2105.7862538410727,4391,8798,5831.959036144578,823.7455337336033,0
3029,19349,20480,19774.91440329218,271.63651744836375,13566,16728,14526.51522633745,416.2720852340611,9355,14696,11589.58353909465,798.3034713200433,5849,10944,6992.878189300412,750.4251316195832,8503,16875,11626.451028806585,1532.537411471795,17252,39337,28952.897119341564,4091.452038839437,22315,47546,35985.02222222222,5256.054651769407,13680,50970,34700.670781893,6373.876574316415,6832,10879,8510.774485596708,777.6605870490203,180,262,225.998353909465,15.728561651065668,10453,29245,16287.07242798354,3759.4554622354503,4063,13910,6506.697119341564,1843.519458497798,0
96,19202,19480,19284.56818181818,64.08362708469754,13336,14631,13960.914772727272,202.94689354594306,9748,12206,10644.373106060606,415.2064371045801,5423,7045,6007.956439393939,266.84556025295984,8372,12091,9609.780303030304,624.1270790665557,20545,34914,26273.01893939394,2837.4857628165737,24952,43581,33025.61553030303,3665.170698863051,21659,49348,32001.784090909092,4898.145930029863,7405,9453,8165.051136363636,547.4646204483429,180,229,194.87878787878788,10.167558557274733,8290,16400,11727.844696969696,1647.471174659974,2834,5833,4237.274621212121,621.9695457746051,1
658,19251,20611,19710.128500823725,293.9774447436675,13631,15515,14319.023064250412,357.8258844098727,9994,14090,11320.747940691928,763.5429690763366,5538,9453,6715.868204283361,673.8642791020003,8307,16679,10894.947281713345,1638.7377080055348,18137,34209,24205.86326194399,2922.142988779138,22806,41025,29103.95222405272,3458.422020591404,20349,41795,27915.06589785832,3931.597979334932,6177,11485,7767.756177924218,1153.3044037177763,180,229,207.9818780889621,11.450401650400027,8061,28475,13632.724876441516,3770.5598955532423,3228,12714,5689.871499176277,1872.9263678889427,1
1115,19595,19906,19696.31130063966,50.34007060102755,14090,15352,14754.067164179105,228.43185816750702,10699,13140,12203.077825159915,425.9499246307301,6357,8487,7376.2889125799575,420.7873986544846,10518,13943,12598.686567164179,754.6030331112862,21708,37715,30059.63646055437,3054.5071062418797,25591,46399,36358.06823027718,3953.1163105379287,22855,48725,35890.78144989339,4207.514687131556,7405,8995,8307.956289978678,406.09628035847675,164,246,210.5,19.709470302780964,13304,20873,18087.97014925373,1478.104648163079,5439,8765,7336.960554371002,694.3357669691634,0
396,19398,19595,19454.079268292684,43.52406605883545,13730,14876,14181.841463414634,191.87945399690688,10191,12452,10998.047256097561,349.6098686634307,5669,7209,6350.786585365854,232.34890881991183,8946,11632,9838.298780487805,500.76168727003983,22020,30539,25516.576219512193,1810.5013918587008,27164,38322,31297.763719512193,2412.4950538229737,23724,37699,30428.30487804878,2773.926741207482,7274,8503,7666.600609756098,272.3286588191965,180,246,207.95884146341464,13.32942650127585,9945,16171,12500.09756097561,1235.9543511654397,3686,6455,4772.280487804878,518.3701833018055,1
2601,19644,20283,19916.082089552237,166.05996257904303,13697,16548,14961.231343283582,502.6737007894483,9732,15663,12216.611940298508,1098.7610384241525,5767,10142,7263.194029850746,684.6173294078608,7848,18464,12305.977611940298,2215.5196131416196,15319,47398,34736.04104477612,9286.144019762885,18301,59211,43887.47014925373,12397.170784720474,14647,61898,42860.34701492537,13576.256741355204,8716,11403,9740.376865671642,727.5519239216651,197,229,198.7910447761194,5.230613997327644,8814,31113,18404.444029850747,5182.788632392929,3588,13762,7008.037313432836,2097.674502753759,0
1626,19202,19382,19299.303296703296,28.236759809092167,13353,14991,14066.657142857142,274.47033713219923,9126,13009,10575.224175824176,564.329404884884,5177,7897,6143.29010989011,386.4347483564988,8585,12206,9614.074725274726,587.3350644501116,21020,32522,26839.676923076924,2445.016698973376,28344,45285,34537.865934065936,3608.5737144134932,20775,52756,33348.885714285716,6034.108253363739,7750,9617,8647.665934065933,403.8028493549847,164,197,182.73406593406594,11.017949588671652,12058,18301,14088.435164835164,1199.5546516436498,4325,8470,5303.663736263737,571.5563436439725,0
4114,19775,20070,19909.390625,58.63185386041768,13910,15597,14676.2375,297.52266694110887,10371,14303,11916.134375,835.1968952398946,6177,8716,7070.43125,504.2281864626744,9208,17187,12217.996875,1773.008510446364,20660,38993,28618.59375,5343.63119727222,24313,47824,34826.971875,6523.529298994064,20578,48561,33102.425,6951.005222313172,6717,10518,8243.828125,1071.6186406945262,180,229,212.534375,13.564616410329302,10633,25854,16842.728125,4281.2646792985115,3916,10748,6899.971875,1743.4771728743638,1
1708,19333,19923,19554.141935483873,139.91729993842918,13320,15614,14421.467741935483,462.1888776645719,9044,14319,11646.251612903226,1089.0475335077592,5112,9503,6920.190322580645,948.1982060576067,8651,16072,11622.629032258064,1915.495366182546,20021,36421,27470.664516129033,4482.022608337013,24363,45432,33669.76774193548,5923.629639616788,18432,45399,32820.59032258065,7191.208928597824,7750,10125,8915.332258064516,584.276610302444,180,197,185.9774193548387,8.117055308956422,9896,23363,14861.535483870968,3559.354217030005,3899,10617,6035.135483870968,1767.4184073969047,1
4206,19562,19824,19653.551219512196,55.60843558551965,13828,15335,14551.014634146342,266.1593302030467,10191,13107,11660.93756097561,614.9249773823514,5947,8388,6917.856585365854,415.04180443931506,9716,14319,11545.294634146341,913.8223112866932,20447,36700,27867.19317073171,2864.1815891049914,24969,46022,34012.87902439024,3756.1496192178324,22282,45891,32849.48292682927,4857.236737673599,7209,9322,7994.599024390244,481.20392127735903,164,229,197.6370731707317,16.25945102182824,12845,23822,16848.48780487805,2292.770768986636,5210,9732,6791.392195121951,921.6131415992027,1
3520,19546,20611,19865.58017727639,196.1489679421925,13926,16318,14734.771958098308,415.07904013590775,9912,14778,12002.763094278807,917.4103790922418,6013,10715,7283.120064464142,795.7824640851057,9634,17793,12277.71152296535,1692.035844160885,20824,38551,28233.551974214344,3739.3114532164946,23150,47644,34318.12409347301,4695.204666262157,18202,47529,32890.252215954875,5364.287192746698,7143,11190,8782.34730056406,1006.1768456552963,164,246,206.51168412570507,17.61862249571163,10584,27967,16779.52780016116,3725.3110172297543,4227,13074,7054.823529411765,1851.283299127521,1
